NUM_CTE,OFER_6M,NUM_OFER,FRESCURA
1-403066-ML,2.0,5.0,Irregular 
1-180560-WZ,3.0,3.0,Regular   
1-836902-LH,4.0,12.0,Regular   
1-421878-XA,3.0,5.0,Regular   
1-668279-KD,3.0,6.0,Regular   
1-878087-OZ,1.0,1.0,Fresco    
1-284786-LF,1.0,1.0,Fresco    
1-882800-OB,2.0,2.0,Irregular 
1-103471-TN,4.0,6.0,Regular   
1-874867-GL,3.0,9.0,Regular   
1-863256-WU,2.0,2.0,Irregular 
1-623939-YK,1.0,1.0,Fresco    
1-578199-SS,3.0,9.0,Regular   
1-336547-TA,1.0,1.0,Fresco    
1-759626-EE,1.0,2.0,Fresco    
1-218111-SU,4.0,12.0,Regular   
1-718103-WW,2.0,5.0,Irregular 
1-847828-EC,2.0,4.0,Irregular 
1-269873-A[,2.0,4.0,Irregular 
1-570120-[V,3.0,5.0,Regular   
1-821918-SK,1.0,1.0,Fresco    
1-657555-DQ,2.0,4.0,Irregular 
1-865881-ZE,4.0,10.0,Regular   
1-478467-NH,4.0,9.0,Regular   
1-614665-YK,3.0,9.0,Regular   
1-523040-PJ,4.0,8.0,Regular   
1-658083-ZH,4.0,12.0,Regular   
1-241886-WN,2.0,3.0,Irregular 
1-844653-SH,2.0,5.0,Irregular 
1-163749-OL,1.0,2.0,Fresco    
1-915703-GN,2.0,3.0,Irregular 
1-191245-WN,4.0,5.0,Regular   
1-451931-ER,2.0,6.0,Irregular 
1-498027-[I,3.0,7.0,Regular   
1-790780-FA,4.0,11.0,Regular   
1-838496-FS,2.0,2.0,Irregular 
1-740307-UH,1.0,1.0,Fresco    
1-727896-GL,4.0,6.0,Regular   
1-922997-DZ,4.0,8.0,Regular   
1-389405-UC,3.0,4.0,Regular   
1-525666-DL,2.0,2.0,Irregular 
1-470394-DH,1.0,1.0,Fresco    
1-374392-UC,4.0,8.0,Regular   
1-443277-FB,2.0,2.0,Irregular 
1-874825-UF,3.0,5.0,Regular   
1-700622-ZV,2.0,6.0,Irregular 
1-789522-[C,4.0,10.0,Regular   
1-224830-VX,1.0,1.0,Fresco    
1-712288-V[,2.0,2.0,Irregular 
1-695409-PO,2.0,3.0,Irregular 
1-451065-MY,4.0,8.0,Regular   
1-843268-FR,3.0,7.0,Regular   
1-480424-P\,2.0,6.0,Irregular 
1-748120-Y\,4.0,9.0,Regular   
1-606137-WG,3.0,6.0,Regular   
1-363847-VC,3.0,4.0,Regular   
1-654296-YC,3.0,6.0,Regular   
1-122695-FH,1.0,1.0,Fresco    
1-340248-ZJ,4.0,12.0,Regular   
1-616087-GQ,4.0,12.0,Regular   
1-581404-FS,2.0,2.0,Irregular 
1-599952-OD,3.0,7.0,Regular   
1-605243-GY,2.0,2.0,Irregular 
1-746458-OH,4.0,8.0,Regular   
1-199510-DO,2.0,3.0,Irregular 
1-642121-ZA,3.0,3.0,Regular   
1-561855-VD,3.0,6.0,Regular   
1-544252-ES,4.0,11.0,Regular   
1-190953-EA,3.0,3.0,Regular   
1-480655-SA,4.0,12.0,Regular   
1-313720-PN,4.0,5.0,Regular   
1-162259-HG,1.0,1.0,Fresco    
1-634548-WI,4.0,7.0,Regular   
1-257693-FB,4.0,8.0,Regular   
1-130828-KY,2.0,6.0,Irregular 
1-873715-AZ,4.0,8.0,Regular   
1-496627-D\,4.0,7.0,Regular   
1-703063-NJ,4.0,12.0,Regular   
1-724622-HA,4.0,8.0,Regular   
1-897402-Q[,4.0,8.0,Regular   
1-133543-PG,3.0,3.0,Regular   
1-882668-Q\,3.0,3.0,Regular   
1-222316-IM,4.0,6.0,Regular   
1-319066-GM,3.0,9.0,Regular   
1-648168-[B,4.0,8.0,Regular   
1-850055-QY,3.0,6.0,Regular   
1-632023-ZO,3.0,10.0,Regular   
1-976652-EB,2.0,6.0,Irregular 
1-623383-OR,2.0,3.0,Irregular 
1-372957-JX,4.0,12.0,Regular   
1-107907-OH,3.0,6.0,Regular   
1-640052-SM,1.0,2.0,Fresco    
1-151159-BE,4.0,8.0,Regular   
1-166742-WU,3.0,8.0,Regular   
1-360681-R[,4.0,6.0,Regular   
1-575103-EE,4.0,10.0,Regular   
1-823181-EW,2.0,5.0,Irregular 
1-619667-WX,4.0,7.0,Regular   
1-232556-YP,2.0,6.0,Irregular 
1-218945-CU,4.0,12.0,Regular   
1-975219-BE,4.0,6.0,Regular   
1-434024-NF,1.0,3.0,Fresco    
1-801352-FU,4.0,8.0,Regular   
1-493534-OP,4.0,11.0,Regular   
1-997551-KB,3.0,3.0,Regular   
1-969788-ZR,4.0,8.0,Regular   
1-726477-N\,4.0,4.0,Regular   
1-160826-FU,3.0,8.0,Regular   
1-856319-WQ,4.0,7.0,Regular   
1-246097-VD,4.0,8.0,Regular   
1-168182-AA,2.0,4.0,Irregular 
1-690581-RX,2.0,3.0,Irregular 
1-721221-HC,4.0,13.0,Regular   
1-475116-W[,4.0,12.0,Regular   
1-949449-XR,2.0,7.0,Irregular 
1-641743-BQ,3.0,6.0,Regular   
1-696949-PB,4.0,7.0,Regular   
1-960452-SH,4.0,8.0,Regular   
1-680365-K[,3.0,3.0,Regular   
1-756425-UZ,4.0,4.0,Regular   
1-734049-KV,1.0,1.0,Fresco    
1-654713-YI,4.0,7.0,Regular   
1-222214-CU,3.0,7.0,Regular   
1-855067-NT,1.0,2.0,Fresco    
1-307111-B\,1.0,1.0,Fresco    
1-810582-AK,4.0,12.0,Regular   
1-147160-G\,4.0,12.0,Regular   
1-104856-ZY,4.0,9.0,Regular   
1-826735-[G,4.0,6.0,Regular   
1-568145-EX,2.0,2.0,Irregular 
1-386194-DG,3.0,9.0,Regular   
1-561199-QF,1.0,1.0,Fresco    
1-106340-VI,4.0,12.0,Regular   
1-234747-HF,2.0,2.0,Irregular 
1-191497-BI,4.0,10.0,Regular   
1-845308-DC,1.0,3.0,Fresco    
1-885035-ZM,4.0,10.0,Regular   
1-413100-XN,4.0,8.0,Regular   
1-337118-RO,1.0,2.0,Fresco    
1-137937-QG,4.0,8.0,Regular   
1-786120-VL,4.0,10.0,Regular   
1-764374-IB,1.0,2.0,Fresco    
1-516294-PB,3.0,6.0,Regular   
1-953900-E\,4.0,12.0,Regular   
1-174676-JS,4.0,4.0,Regular   
1-949262-QI,4.0,8.0,Regular   
1-854354-[A,4.0,7.0,Regular   
1-674260-CT,3.0,3.0,Regular   
1-699937-YU,3.0,9.0,Regular   
1-707204-Z\,4.0,12.0,Regular   
1-205458-RN,3.0,3.0,Regular   
1-548204-BX,2.0,4.0,Irregular 
1-305509-R\,2.0,5.0,Irregular 
1-131882-LE,3.0,3.0,Regular   
1-651356-ZW,1.0,3.0,Fresco    
1-846766-NU,4.0,8.0,Regular   
1-819801-CB,3.0,6.0,Regular   
1-499714-FK,4.0,12.0,Regular   
1-886512-LC,3.0,7.0,Regular   
1-675952-[E,4.0,9.0,Regular   
1-308786-UR,1.0,1.0,Fresco    
1-275956-ZI,2.0,4.0,Irregular 
1-705893-KX,1.0,1.0,Fresco    
1-876446-QL,4.0,12.0,Regular   
1-483089-UL,4.0,4.0,Regular   
1-998318-RH,4.0,11.0,Regular   
1-673983-KY,2.0,5.0,Irregular 
1-597774-FZ,2.0,3.0,Irregular 
1-915720-ML,2.0,4.0,Irregular 
1-111238-OE,4.0,8.0,Regular   
1-529805-ZN,1.0,2.0,Fresco    
1-448641-[J,4.0,8.0,Regular   
1-754662-S[,1.0,1.0,Fresco    
1-509639-NX,2.0,6.0,Irregular 
1-286311-ZO,2.0,2.0,Irregular 
1-294177-SZ,3.0,8.0,Regular   
1-292103-BI,2.0,3.0,Irregular 
1-980737-D\,1.0,1.0,Fresco    
1-330436-HL,2.0,4.0,Irregular 
1-476937-C[,4.0,12.0,Regular   
1-507975-CJ,4.0,10.0,Regular   
1-781190-VV,4.0,5.0,Regular   
1-679253-YU,2.0,2.0,Irregular 
1-256188-GP,1.0,3.0,Fresco    
1-481599-A[,4.0,6.0,Regular   
1-337091-LX,3.0,7.0,Regular   
1-322527-AL,3.0,6.0,Regular   
1-597191-OS,3.0,9.0,Regular   
1-256048-JZ,4.0,8.0,Regular   
1-217631-JE,1.0,1.0,Fresco    
1-383433-QT,1.0,1.0,Fresco    
1-805649-LJ,4.0,11.0,Regular   
1-630783-XW,4.0,11.0,Regular   
1-731870-LF,3.0,6.0,Regular   
1-398207-ZU,4.0,12.0,Regular   
1-670441-ZT,3.0,7.0,Regular   
1-914264-DS,4.0,9.0,Regular   
1-221510-ZN,1.0,3.0,Fresco    
1-408621-I[,4.0,8.0,Regular   
1-726225-XR,3.0,9.0,Regular   
1-685843-CN,4.0,7.0,Regular   
1-515693-EF,3.0,8.0,Regular   
1-269321-AX,3.0,7.0,Regular   
1-719211-XC,4.0,8.0,Regular   
1-499202-LP,3.0,6.0,Regular   
1-167063-UA,3.0,6.0,Regular   
1-191598-LR,1.0,1.0,Fresco    
1-383230-RR,2.0,5.0,Irregular 
1-651237-D[,1.0,1.0,Fresco    
1-910305-SE,4.0,8.0,Regular   
1-129746-OY,4.0,6.0,Regular   
1-495254-MK,2.0,3.0,Irregular 
1-885106-XL,1.0,1.0,Fresco    
1-514906-C[,4.0,9.0,Regular   
1-597535-LZ,4.0,8.0,Regular   
1-258716-TZ,2.0,2.0,Irregular 
1-924957-E\,4.0,8.0,Regular   
1-436799-FC,4.0,8.0,Regular   
1-914030-CM,3.0,7.0,Regular   
1-248930-MR,3.0,3.0,Regular   
1-919061-FY,4.0,7.0,Regular   
1-521426-QO,3.0,6.0,Regular   
1-474017-NU,2.0,3.0,Irregular 
1-130836-BK,4.0,7.0,Regular   
1-869967-JK,1.0,1.0,Fresco    
1-738972-ZV,3.0,5.0,Regular   
1-549214-YL,4.0,5.0,Regular   
1-158610-EW,4.0,12.0,Regular   
1-925937-VY,3.0,6.0,Regular   
1-718826-RD,3.0,6.0,Regular   
1-318680-UN,4.0,7.0,Regular   
1-775294-PS,4.0,9.0,Regular   
1-544322-TL,4.0,10.0,Regular   
1-179126-AC,3.0,9.0,Regular   
1-746133-YK,1.0,1.0,Fresco    
1-587160-NZ,3.0,9.0,Regular   
1-636324-AW,4.0,12.0,Regular   
1-667437-IZ,4.0,11.0,Regular   
1-263464-VU,4.0,10.0,Regular   
1-363134-DT,2.0,3.0,Irregular 
1-237778-KJ,4.0,4.0,Regular   
1-677035-[V,4.0,11.0,Regular   
1-532123-CV,3.0,6.0,Regular   
1-570750-EN,2.0,4.0,Irregular 
1-758796-PR,3.0,7.0,Regular   
1-493724-GT,4.0,4.0,Regular   
1-644742-NJ,4.0,12.0,Regular   
1-591942-FE,4.0,8.0,Regular   
1-273760-BV,1.0,1.0,Fresco    
1-186041-OG,2.0,2.0,Irregular 
1-738601-SK,4.0,11.0,Regular   
1-290352-KM,4.0,9.0,Regular   
1-825850-J[,4.0,12.0,Regular   
1-617195-PG,4.0,4.0,Regular   
1-970811-ZY,4.0,10.0,Regular   
1-165688-ZZ,3.0,6.0,Regular   
1-228219-KM,4.0,8.0,Regular   
1-624656-KL,4.0,4.0,Regular   
1-625561-U[,1.0,3.0,Fresco    
1-974854-FF,2.0,3.0,Irregular 
1-505458-KQ,4.0,5.0,Regular   
1-484899-AX,2.0,3.0,Irregular 
1-852246-EP,3.0,9.0,Regular   
1-271559-LK,2.0,4.0,Irregular 
1-963575-AC,2.0,6.0,Irregular 
1-192123-[M,3.0,3.0,Regular   
1-512692-XT,4.0,8.0,Regular   
1-234376-KP,4.0,9.0,Regular   
1-440315-ZK,4.0,12.0,Regular   
1-233880-ZU,4.0,12.0,Regular   
1-554291-Y\,4.0,9.0,Regular   
1-629859-VL,2.0,6.0,Irregular 
1-772113-Q\,4.0,9.0,Regular   
1-567537-BN,1.0,1.0,Fresco    
1-511201-OG,2.0,3.0,Irregular 
1-122297-LL,4.0,7.0,Regular   
1-146233-QP,3.0,5.0,Regular   
1-418588-FQ,4.0,4.0,Regular   
1-164938-TU,2.0,2.0,Irregular 
1-592476-DK,3.0,9.0,Regular   
1-100971-IR,4.0,12.0,Regular   
1-853682-M[,3.0,9.0,Regular   
1-732481-OW,4.0,4.0,Regular   
1-832031-JO,4.0,4.0,Regular   
1-347384-[W,4.0,4.0,Regular   
1-291385-LZ,4.0,9.0,Regular   
1-421578-YJ,1.0,2.0,Fresco    
1-869446-EK,2.0,3.0,Irregular 
1-679890-QV,4.0,12.0,Regular   
1-117101-VR,1.0,1.0,Fresco    
1-191925-YR,4.0,10.0,Regular   
1-756155-OH,4.0,7.0,Regular   
1-343882-UY,4.0,8.0,Regular   
1-639169-AC,4.0,11.0,Regular   
1-152905-QF,4.0,10.0,Regular   
1-981509-SK,4.0,6.0,Regular   
1-746501-HV,4.0,11.0,Regular   
1-336318-OA,4.0,5.0,Regular   
1-614498-AA,2.0,2.0,Irregular 
1-161017-MR,4.0,9.0,Regular   
1-248330-YP,3.0,7.0,Regular   
1-992707-XP,2.0,4.0,Irregular 
1-157372-P[,4.0,4.0,Regular   
1-587989-AJ,4.0,12.0,Regular   
1-254501-ZE,2.0,2.0,Irregular 
1-245743-WH,4.0,8.0,Regular   
1-374443-TF,1.0,3.0,Fresco    
1-727670-FK,1.0,3.0,Fresco    
1-244623-XP,3.0,5.0,Regular   
1-648927-IV,2.0,6.0,Irregular 
1-340768-CQ,3.0,8.0,Regular   
1-144390-MR,4.0,7.0,Regular   
1-775620-BK,4.0,4.0,Regular   
1-467794-KV,1.0,1.0,Fresco    
1-232532-[M,2.0,5.0,Irregular 
1-682711-YB,4.0,7.0,Regular   
1-557061-OR,3.0,4.0,Regular   
1-624550-TK,4.0,8.0,Regular   
1-324682-FP,4.0,7.0,Regular   
1-423305-OF,1.0,1.0,Fresco    
1-287686-WY,1.0,2.0,Fresco    
1-696568-[T,4.0,8.0,Regular   
1-709636-PQ,2.0,5.0,Irregular 
1-653785-IQ,4.0,11.0,Regular   
1-727789-HL,4.0,8.0,Regular   
1-765886-TG,1.0,2.0,Fresco    
1-238465-WL,4.0,8.0,Regular   
1-374258-[E,2.0,4.0,Irregular 
1-768944-WC,4.0,12.0,Regular   
1-976494-TY,4.0,11.0,Regular   
1-885302-QS,4.0,7.0,Regular   
1-772460-PJ,4.0,8.0,Regular   
1-531205-YN,3.0,5.0,Regular   
1-143311-UF,2.0,2.0,Irregular 
1-968826-[B,4.0,5.0,Regular   
1-109757-BU,4.0,12.0,Regular   
1-418856-JW,2.0,4.0,Irregular 
1-751994-XR,4.0,8.0,Regular   
1-206949-TL,3.0,6.0,Regular   
1-955389-GI,4.0,6.0,Regular   
1-667882-KF,2.0,2.0,Irregular 
1-984789-UJ,3.0,6.0,Regular   
1-636803-DX,3.0,6.0,Regular   
1-903525-OL,2.0,4.0,Irregular 
1-211248-QT,3.0,3.0,Regular   
1-603279-IG,4.0,8.0,Regular   
1-731787-AF,4.0,11.0,Regular   
1-225791-PQ,1.0,1.0,Fresco    
1-999199-P[,4.0,7.0,Regular   
1-934820-AA,4.0,12.0,Regular   
1-813695-J[,2.0,4.0,Irregular 
1-658837-U[,2.0,4.0,Irregular 
1-667261-JX,3.0,9.0,Regular   
1-680517-ZK,1.0,2.0,Fresco    
1-188911-BL,4.0,12.0,Regular   
1-932735-RN,4.0,12.0,Regular   
1-132257-OJ,4.0,12.0,Regular   
1-971708-[W,4.0,10.0,Regular   
1-381475-TM,2.0,3.0,Irregular 
1-998489-EM,1.0,1.0,Fresco    
1-874511-RB,4.0,6.0,Regular   
1-975050-GP,3.0,3.0,Regular   
1-799662-[V,4.0,6.0,Regular   
1-346961-SU,4.0,11.0,Regular   
1-699547-ZZ,4.0,10.0,Regular   
1-692697-HV,3.0,8.0,Regular   
1-952286-XX,4.0,6.0,Regular   
1-231047-HF,2.0,2.0,Irregular 
1-226211-VI,4.0,8.0,Regular   
1-437634-OZ,3.0,7.0,Regular   
1-788527-ZX,4.0,6.0,Regular   
1-813874-AN,4.0,11.0,Regular   
1-912835-GS,4.0,8.0,Regular   
1-746741-VE,3.0,7.0,Regular   
1-258582-DU,3.0,5.0,Regular   
1-984857-TM,4.0,11.0,Regular   
1-724262-[J,4.0,12.0,Regular   
1-835734-VQ,1.0,3.0,Fresco    
1-226780-SB,4.0,12.0,Regular   
1-161419-NJ,4.0,12.0,Regular   
1-783004-PT,2.0,2.0,Irregular 
1-958265-DW,4.0,8.0,Regular   
1-921045-LO,4.0,10.0,Regular   
1-957523-ZR,2.0,3.0,Irregular 
1-174908-ZH,3.0,8.0,Regular   
1-888174-CT,1.0,2.0,Fresco    
1-406033-VM,4.0,4.0,Regular   
1-560321-A\,1.0,1.0,Fresco    
1-581483-CX,3.0,6.0,Regular   
1-895419-XZ,3.0,6.0,Regular   
1-259724-SH,3.0,5.0,Regular   
1-190652-SR,4.0,10.0,Regular   
1-555679-AI,2.0,6.0,Irregular 
1-595305-IJ,2.0,3.0,Irregular 
1-528180-US,4.0,4.0,Regular   
1-918225-US,4.0,10.0,Regular   
1-421268-CI,3.0,3.0,Regular   
1-799400-EO,2.0,4.0,Irregular 
1-249018-TD,2.0,2.0,Irregular 
1-244945-TY,3.0,5.0,Regular   
1-883947-JZ,3.0,8.0,Regular   
1-950086-EE,4.0,8.0,Regular   
1-808649-CU,4.0,9.0,Regular   
1-777813-DZ,2.0,2.0,Irregular 
1-661896-HT,4.0,4.0,Regular   
1-108672-HG,1.0,1.0,Fresco    
1-702342-YC,1.0,2.0,Fresco    
1-217854-TB,2.0,6.0,Irregular 
1-543267-VI,2.0,2.0,Irregular 
1-312104-VD,4.0,8.0,Regular   
1-192194-SP,3.0,4.0,Regular   
1-819614-PD,4.0,11.0,Regular   
1-412428-PB,2.0,3.0,Irregular 
1-658832-CW,3.0,9.0,Regular   
1-515418-TO,4.0,8.0,Regular   
1-167124-SE,4.0,7.0,Regular   
1-901286-ZR,2.0,4.0,Irregular 
1-504994-UX,4.0,11.0,Regular   
1-575473-GI,4.0,11.0,Regular   
1-991265-FL,3.0,6.0,Regular   
1-817324-SQ,4.0,12.0,Regular   
1-917530-HN,2.0,2.0,Irregular 
1-434726-XI,1.0,1.0,Fresco    
1-661951-EO,4.0,4.0,Regular   
1-760406-YX,3.0,3.0,Regular   
1-106274-J\,2.0,3.0,Irregular 
1-625693-HP,4.0,4.0,Regular   
1-929617-[B,2.0,4.0,Irregular 
1-327948-OA,3.0,9.0,Regular   
1-231070-RN,4.0,4.0,Regular   
1-200756-BY,4.0,12.0,Regular   
1-755349-IA,4.0,12.0,Regular   
1-672989-NR,4.0,8.0,Regular   
1-875334-NC,3.0,6.0,Regular   
1-171917-P[,4.0,12.0,Regular   
1-229830-HX,4.0,12.0,Regular   
1-373924-QU,2.0,2.0,Irregular 
1-889028-EM,4.0,12.0,Regular   
1-237174-EM,4.0,6.0,Regular   
1-885235-RK,4.0,12.0,Regular   
1-350595-HY,4.0,8.0,Regular   
1-372629-F\,4.0,11.0,Regular   
1-801791-OV,4.0,4.0,Regular   
1-852694-UN,4.0,6.0,Regular   
1-647289-TS,4.0,11.0,Regular   
1-773797-GY,4.0,10.0,Regular   
1-128651-JT,4.0,7.0,Regular   
1-653517-CV,1.0,1.0,Fresco    
1-979918-ZZ,4.0,8.0,Regular   
1-717992-QK,4.0,5.0,Regular   
1-372259-LK,2.0,3.0,Irregular 
1-610061-R[,1.0,1.0,Fresco    
1-433997-OH,2.0,3.0,Irregular 
1-459681-ZO,4.0,7.0,Regular   
1-784338-OB,3.0,5.0,Regular   
1-333792-SE,4.0,10.0,Regular   
1-369477-MY,1.0,3.0,Fresco    
1-356379-VE,4.0,4.0,Regular   
1-113222-UY,4.0,7.0,Regular   
1-306216-ZT,4.0,10.0,Regular   
1-974363-UI,1.0,1.0,Fresco    
1-875808-FY,3.0,4.0,Regular   
1-191833-QZ,2.0,6.0,Irregular 
1-897861-AH,1.0,1.0,Fresco    
1-822028-DU,2.0,4.0,Irregular 
1-371731-SX,3.0,3.0,Regular   
1-607414-RC,4.0,4.0,Regular   
1-349045-E[,3.0,9.0,Regular   
1-937719-VD,4.0,12.0,Regular   
1-431534-AH,4.0,8.0,Regular   
1-710145-OE,2.0,3.0,Irregular 
1-518641-GB,1.0,2.0,Fresco    
1-818949-[V,4.0,8.0,Regular   
1-248144-DD,2.0,3.0,Irregular 
1-402628-PS,4.0,12.0,Regular   
1-587103-QJ,4.0,9.0,Regular   
1-122167-CS,1.0,1.0,Fresco    
1-377600-LN,3.0,5.0,Regular   
1-395075-NN,4.0,5.0,Regular   
1-776561-V\,4.0,8.0,Regular   
1-558781-TP,4.0,8.0,Regular   
1-561136-AL,2.0,4.0,Irregular 
1-473523-CT,4.0,8.0,Regular   
1-255908-WK,1.0,3.0,Fresco    
1-602621-XI,4.0,12.0,Regular   
1-915220-BQ,2.0,5.0,Irregular 
1-857789-HJ,4.0,5.0,Regular   
1-593342-SF,2.0,4.0,Irregular 
1-783318-TT,4.0,8.0,Regular   
1-613345-EC,4.0,7.0,Regular   
1-357758-KV,1.0,1.0,Fresco    
1-547713-XF,4.0,8.0,Regular   
1-801595-EK,4.0,4.0,Regular   
1-732611-B[,3.0,5.0,Regular   
1-330829-K[,3.0,3.0,Regular   
1-300108-OY,3.0,7.0,Regular   
1-510287-SC,3.0,4.0,Regular   
1-369396-KB,4.0,8.0,Regular   
1-693592-HR,3.0,8.0,Regular   
1-902724-ID,4.0,9.0,Regular   
1-708688-YW,4.0,4.0,Regular   
1-506667-CP,4.0,11.0,Regular   
1-541499-QI,4.0,11.0,Regular   
1-885474-PA,2.0,4.0,Irregular 
1-864123-Y[,3.0,8.0,Regular   
1-923832-NT,3.0,5.0,Regular   
1-356272-OU,3.0,7.0,Regular   
1-356493-NL,4.0,5.0,Regular   
1-942715-MP,2.0,2.0,Irregular 
1-388465-MT,4.0,6.0,Regular   
1-233963-ST,4.0,6.0,Regular   
1-439101-VL,4.0,8.0,Regular   
1-792512-YQ,1.0,1.0,Fresco    
1-396186-HX,3.0,3.0,Regular   
1-375841-EI,3.0,5.0,Regular   
1-852127-WQ,4.0,7.0,Regular   
1-454186-LC,1.0,1.0,Fresco    
1-163753-GN,1.0,1.0,Fresco    
1-351594-MM,3.0,7.0,Regular   
1-424893-FJ,4.0,9.0,Regular   
1-785942-EU,1.0,1.0,Fresco    
1-179522-HR,3.0,6.0,Regular   
1-208395-YU,2.0,6.0,Irregular 
1-323500-S[,2.0,5.0,Irregular 
1-151346-F[,4.0,8.0,Regular   
1-843193-HS,2.0,2.0,Irregular 
1-514679-YQ,4.0,7.0,Regular   
1-446907-GR,3.0,9.0,Regular   
1-978912-QP,4.0,12.0,Regular   
1-288967-DQ,4.0,9.0,Regular   
1-833385-PW,3.0,3.0,Regular   
1-849227-SK,4.0,8.0,Regular   
1-435829-CX,2.0,4.0,Irregular 
1-277370-UQ,4.0,8.0,Regular   
1-127036-UO,2.0,3.0,Irregular 
1-279471-IA,4.0,8.0,Regular   
1-894942-DT,4.0,8.0,Regular   
1-667882-LT,4.0,4.0,Regular   
1-157286-QG,3.0,9.0,Regular   
1-460012-AQ,4.0,8.0,Regular   
1-828939-VV,4.0,6.0,Regular   
1-630596-B\,3.0,6.0,Regular   
1-925541-NF,1.0,1.0,Fresco    
1-855920-RH,4.0,8.0,Regular   
1-803140-[T,2.0,3.0,Irregular 
1-742640-VO,1.0,3.0,Fresco    
1-463960-WZ,4.0,12.0,Regular   
1-735706-NF,2.0,2.0,Irregular 
1-512560-OS,3.0,8.0,Regular   
1-242472-GL,1.0,2.0,Fresco    
1-158397-BA,2.0,3.0,Irregular 
1-849846-PI,4.0,4.0,Regular   
1-802612-IM,4.0,12.0,Regular   
1-343804-TW,2.0,2.0,Irregular 
1-314275-XL,1.0,1.0,Fresco    
1-154520-AH,3.0,3.0,Regular   
1-400042-TO,4.0,9.0,Regular   
1-670408-HC,4.0,7.0,Regular   
1-229509-CB,4.0,8.0,Regular   
1-186758-ZR,4.0,9.0,Regular   
1-646078-EZ,4.0,12.0,Regular   
1-906359-Z[,1.0,2.0,Fresco    
1-893912-RD,4.0,4.0,Regular   
1-679479-OB,1.0,1.0,Fresco    
1-666071-SN,2.0,2.0,Irregular 
1-595246-VY,4.0,7.0,Regular   
1-986071-QC,1.0,2.0,Fresco    
1-833714-KQ,3.0,4.0,Regular   
1-693115-QT,4.0,6.0,Regular   
1-433026-LO,4.0,12.0,Regular   
1-474858-NW,4.0,12.0,Regular   
1-527335-DP,4.0,8.0,Regular   
1-617730-TV,3.0,3.0,Regular   
1-681771-ZO,2.0,2.0,Irregular 
1-559947-TW,4.0,10.0,Regular   
1-317369-TD,4.0,7.0,Regular   
1-119635-UE,3.0,4.0,Regular   
1-206143-RE,1.0,1.0,Fresco    
1-277463-WY,2.0,2.0,Irregular 
1-732734-DY,2.0,2.0,Irregular 
1-944072-BZ,4.0,11.0,Regular   
1-718604-TR,3.0,6.0,Regular   
1-360095-RZ,4.0,11.0,Regular   
1-194176-ZT,1.0,3.0,Fresco    
1-412820-TA,2.0,2.0,Irregular 
1-190215-IQ,1.0,1.0,Fresco    
1-818079-QF,4.0,11.0,Regular   
1-470279-BY,3.0,8.0,Regular   
1-933272-ZC,3.0,7.0,Regular   
1-777943-KS,4.0,4.0,Regular   
1-785566-ZW,3.0,3.0,Regular   
1-177328-NB,4.0,8.0,Regular   
1-527517-VJ,2.0,3.0,Irregular 
1-100608-AU,3.0,3.0,Regular   
1-995393-YQ,1.0,3.0,Fresco    
1-405319-HT,4.0,7.0,Regular   
1-468759-YM,1.0,3.0,Fresco    
1-217078-KK,2.0,2.0,Irregular 
1-142775-OD,4.0,7.0,Regular   
1-470021-GN,4.0,7.0,Regular   
1-545344-ZA,1.0,3.0,Fresco    
1-549184-PD,4.0,8.0,Regular   
1-163104-QF,2.0,2.0,Irregular 
1-167558-NO,4.0,6.0,Regular   
1-695817-ZR,2.0,2.0,Irregular 
1-372302-TG,4.0,10.0,Regular   
1-772901-OP,4.0,8.0,Regular   
1-276481-IG,4.0,5.0,Regular   
1-739811-FR,1.0,2.0,Fresco    
1-301658-NB,4.0,4.0,Regular   
1-518027-RV,2.0,6.0,Irregular 
1-264381-WS,4.0,7.0,Regular   
1-226261-VC,1.0,1.0,Fresco    
1-651466-IF,3.0,9.0,Regular   
1-147857-OQ,2.0,5.0,Irregular 
1-228860-NI,4.0,8.0,Regular   
1-527169-SY,1.0,2.0,Fresco    
1-237174-[M,4.0,11.0,Regular   
1-566739-WO,3.0,8.0,Regular   
1-967359-UA,1.0,2.0,Fresco    
1-474797-EK,2.0,3.0,Irregular 
1-944759-UF,4.0,6.0,Regular   
1-448752-[S,2.0,4.0,Irregular 
1-888900-MK,2.0,3.0,Irregular 
1-575265-WX,3.0,6.0,Regular   
1-535362-ZX,4.0,9.0,Regular   
1-279775-TA,2.0,2.0,Irregular 
1-221438-YJ,2.0,2.0,Irregular 
1-751613-WX,1.0,1.0,Fresco    
1-260166-CC,2.0,4.0,Irregular 
1-341219-CP,4.0,6.0,Regular   
1-546837-[M,3.0,5.0,Regular   
1-409710-DG,2.0,2.0,Irregular 
1-785261-DA,4.0,7.0,Regular   
1-651923-H[,4.0,12.0,Regular   
1-859960-CT,1.0,2.0,Fresco    
1-431787-NC,3.0,4.0,Regular   
1-163423-Q[,4.0,6.0,Regular   
1-286991-[K,2.0,5.0,Irregular 
1-184288-RD,4.0,10.0,Regular   
1-903850-VL,4.0,9.0,Regular   
1-948753-ZJ,2.0,2.0,Irregular 
1-613987-[S,4.0,4.0,Regular   
1-765191-FK,2.0,4.0,Irregular 
1-966531-RO,2.0,4.0,Irregular 
1-819061-ZV,4.0,7.0,Regular   
1-810807-UB,4.0,8.0,Regular   
1-231242-LF,4.0,6.0,Regular   
1-501942-PV,4.0,8.0,Regular   
